(2026-05-31 14:36:09),0.189849,1,start,2007.18,554,UserNetBitQuasi : 
(2026-05-31 14:36:09),0.189849,1,end,2007.18,554,UserNetBitQuasi : UserNetBit Quasi count: 0 
(2026-05-31 14:36:09),0.18985,1,start,2007.18,554,UserPinBitQuasi : 
(2026-05-31 14:36:09),0.189851,1,end,2007.18,554,UserPinBitQuasi : UserPinBit Quasi count: 0 
(2026-05-31 14:36:09),0.189851,1,start,2007.18,554,UserOpPinBitQuasi : 
(2026-05-31 14:36:09),0.189852,1,end,2007.18,554,UserOpPinBitQuasi : UserOpPinBit Quasi count: 0 
(2026-05-31 14:36:09),0.189853,1,start,2007.18,554,QueueQuasiNetBits : 
(2026-05-31 14:36:09),0.189855,1,end,2007.18,554,QueueQuasiNetBits : 
(2026-05-31 14:36:09),0.189856,1,end,2007.18,554,QuasiStaticPropagation : 
(2026-05-31 14:36:09),0.189906,0,end,2007.18,554,Infer Setup : 
(2026-05-31 14:36:09),0.189926,0,start,2007.18,554,Infer Setup : 
(2026-05-31 14:36:09),0.1906,0,end,2007.18,554,Infer Setup : 
(2026-05-31 14:36:09),0.190609,0,start,2007.18,554,evaluateGenClocksForBlockedPaths: 
(2026-05-31 14:36:09),0.19061,0,end,2007.18,554,evaluateGenClocksForBlockedPaths: 
(2026-05-31 14:36:09),0.191557,0,start,2071.05,554,Nschema Composite_SignalNames : 
(2026-05-31 14:36:09),0.19157,0,end,2071.05,554,Nschema Composite_SignalNames : 
(2026-05-31 14:36:12),0.243996,0,end,2071.05,557,SgRunner Process 
(2026-05-31 14:36:12),0.243999,0,start,2071.05,557,PopulateSgMessage
(2026-05-31 14:36:12),0.244001,0,end,2071.05,557,PopulateSgMessage
(2026-05-31 14:36:12),0.244002,0,start,2071.05,557,populateSgBuiltInDatabase 
(2026-05-31 14:36:12),0.244353,0,end,2071.05,559,populateSgBuiltInDatabase 
(2026-05-31 14:36:12),0.253434,0,start,2071.05,557,SQL Mem : CurrMem: 30 mb, PeakMem: 32 mb 
(2026-05-31 14:36:12),0.253434,0,end,2071.05,557,SQL Mem : CurrMem: 30 mb, PeakMem: 32 mb 
(2026-05-31 14:36:14),0.274563,0,start,2071.05,575,PragmaWaiverGen: 
(2026-05-31 14:36:14),0.274634,0,start,2071.05,576,PragmaWaiverUsingViol : 
(2026-05-31 14:36:14),0.274642,0,end,2071.05,576,PragmaWaiverUsingViol : 
(2026-05-31 14:36:14),0.274656,0,end,2071.05,576,PragmaWaiverGen: 
(2026-05-31 14:36:14),0.274656,0,start,2071.05,576,PragmaWaiverApply: 
(2026-05-31 14:36:14),0.275623,0,start,2071.05,576,generatePragmaWaiverCommands: 
(2026-05-31 14:36:14),0.275625,0,end,2071.05,576,generatePragmaWaiverCommands: 
(2026-05-31 14:36:14),0.275625,0,end,2071.05,576,PragmaWaiverApply: 
(2026-05-31 14:36:14),0.275629,0,start,2071.05,575,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-05-31 14:36:14),0.275632,0,end,2071.05,575,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-05-31 14:36:14),0.277001,0,start,2071.05,574,PragmaWaiverGen: 
(2026-05-31 14:36:14),0.277002,0,start,2071.05,574,PragmaWaiverUsingViol : 
(2026-05-31 14:36:14),0.277003,0,end,2071.05,574,PragmaWaiverUsingViol : 
(2026-05-31 14:36:14),0.277004,0,end,2071.05,574,PragmaWaiverGen: 
(2026-05-31 14:36:14),0.277005,0,start,2071.05,574,PragmaWaiverApply: 
(2026-05-31 14:36:14),0.277006,0,end,2071.05,574,PragmaWaiverApply: 
(2026-05-31 14:36:14),0.27701,0,start,2071.05,574,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-05-31 14:36:14),0.277014,0,end,2071.05,574,SQL Index (add_index) :CurrMem: 30 mb, PeakMem: 32 mb 
(2026-05-31 14:36:14),0.277708,0,start,2071.05,576,PragmaWaiverGen: 
(2026-05-31 14:36:14),0.277709,0,start,2071.05,576,PragmaWaiverUsingViol : 
(2026-05-31 14:36:14),0.277711,0,end,2071.05,576,PragmaWaiverUsingViol : 
(2026-05-31 14:36:14),0.277713,0,end,2071.05,576,PragmaWaiverGen: 
(2026-05-31 14:36:14),0.277714,0,start,2071.05,576,PragmaWaiverApply: 
(2026-05-31 14:36:14),0.277714,0,end,2071.05,576,PragmaWaiverApply: 
(2026-05-31 14:36:14),0.279231,0,start,2071.05,574,SQL_DB_Save_Main
(2026-05-31 14:36:14),0.280358,0,end,2071.05,574,SQL_DB_Save_Main
