M is representing peak till the message
Malloc-M represents malloc memory at the message
Available-M represents available memory in the system
STATS:: |   before RESET :: SeqFrontier Job Creation: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  RESET :: SeqFrontier Job Creation: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before CDC RST SeqFrontier Run: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC RST SeqFrontier Run: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0.01s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Parsing Multiflop Constraint: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC :: Parsing Multiflop Constraint: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Uniquifying Lib-Cells: #SFCCells: 107 #RCCCells: 0 #RPCCells: 0 M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   before ConstantPropagation : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   |   before UserConstantPropagation : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   |   after  UserConstantPropagation : Number of SCA: 0 M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   |   before UniquifiedInstPropagation : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   |   after  UniquifiedInstPropagation : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   after  ConstantPropagation : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   before populateInfoToView : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   after  populateInfoToView : M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0.01s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC :: Uniquifying Lib-Cells: #SFCCells: 107 #RCCCells: 0 #RPCCells: 0 M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0.01s W=(2026-06-14 21:38:21)
STATS:: |   before Populating flattened/traversed ignore_among_signals M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  Populating flattened/traversed ignore_among_signals M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Datasync, CDC :: Convergence, RESET :: Datasync analysis: M=2464.32mb, Malloc-M=553mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   before NoConv, RstNff Reporting Job Execution:M=2464.32mb, Malloc-M=564mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   after  NoConv, RstNff Reporting Job Execution:M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0.07s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC :: Datasync, CDC :: Convergence, RESET :: Datasync analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=1.22s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Populating sync report: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC :: Populating sync report: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Qualifier Validation: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   before Soc Validation analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   after  Soc Validation analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC :: Qualifier Validation: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0.01s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Constraint Validation: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   before Soc Validation analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   after  Soc Validation analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC :: Constraint Validation: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before CDC::Glitch PreRunStats #PathTypesSize: 2M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  CDC::Glitch PreRunStats #GFCInstScopeSize: 0 #GFCHierScopeSize: 0 #UserCdcISSize: 0 #PropCdcISSize: 0 #JobSize: 6M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before RESET :: Deassertion analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   after  RESET :: Deassertion analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   before CDC :: Glitch analysis: M=2500.35mb, Malloc-M=572mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:21)
STATS:: |   |   before GLITCH_POST_GRID_JOB Execution:M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   after  GLITCH_POST_GRID_JOB Execution:M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  CDC :: Glitch analysis: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=1s CPU=0.25s W=(2026-06-14 21:38:22)
STATS:: |   before RESET :: Populating sync report: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  RESET :: Populating sync report: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before RESET :: SeqFrontier cleanup: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  RESET :: SeqFrontier cleanup: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before CDC :: SeqFrontier cleanup: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  CDC :: SeqFrontier cleanup: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: after  CDC Checks: M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=5s CPU=2.04s W=(2026-06-14 21:38:22)
STATS:: before SQL Mem : CurrMem: 30 mb, PeakMem: 30 mb M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: after  SQL Mem : CurrMem: 31 mb, PeakMem: 31 mb M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: before SQL Index (add_index) :CurrMem: 31 mb, PeakMem: 31 mb M=2500.35mb, Malloc-M=575mb, Available-M=24381mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: after  SQL Index (add_index) :CurrMem: 31 mb, PeakMem: 31 mb M=2500.35mb, Malloc-M=575mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: before report_cdc: M=2500.35mb, Malloc-M=576mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before PragmaWaiverGen: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  PragmaWaiverGen: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before PragmaWaiverApply: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   before generatePragmaWaiverCommands: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   after  generatePragmaWaiverCommands: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  PragmaWaiverApply: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before buildSummaryM=2500.35mb, Malloc-M=592mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  buildSummaryM=2500.35mb, Malloc-M=592mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before buildViolationsM=2500.35mb, Malloc-M=592mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   before setXsltContext: isBatch:0,isThread:0,ST:0,MainThread:1,J:0M=2500.35mb, Malloc-M=595mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   after  setXsltContext: isBatch:1,isThread:1,ST:0,MainThread:1,CreatedThread:3,PoolThread:4M=2500.35mb, Malloc-M=595mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  buildViolationsM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0.03s W=(2026-06-14 21:38:22)
STATS:: after  report_cdc: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0.14s W=(2026-06-14 21:38:22)
STATS:: before report_cdc: M=2500.35mb, Malloc-M=589mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before PragmaWaiverGen: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  PragmaWaiverGen: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before PragmaWaiverApply: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  PragmaWaiverApply: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before buildSummaryM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  buildSummaryM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   before buildViolationsM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   before setXsltContext: isBatch:0,isThread:0,ST:0,MainThread:1,J:0M=2500.35mb, Malloc-M=595mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   |   after  setXsltContext: isBatch:1,isThread:1,ST:0,MainThread:1,CreatedThread:3,PoolThread:4M=2500.35mb, Malloc-M=595mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:22)
STATS:: |   after  buildViolationsM=2500.35mb, Malloc-M=594mb, Available-M=24380mb, T=1s CPU=0.04s W=(2026-06-14 21:38:23)
STATS:: after  report_cdc: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=1s CPU=0.11s W=(2026-06-14 21:38:23)
STATS:: before report_cdc: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   before PragmaWaiverGen: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   after  PragmaWaiverGen: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   before PragmaWaiverApply: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   after  PragmaWaiverApply: M=2500.35mb, Malloc-M=590mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   before buildSummaryM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   after  buildSummaryM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   before buildViolationsM=2500.35mb, Malloc-M=593mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   |   before setXsltContext: isBatch:0,isThread:0,ST:0,MainThread:1,J:0M=2500.35mb, Malloc-M=596mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   |   after  setXsltContext: isBatch:1,isThread:1,ST:0,MainThread:1,CreatedThread:3,PoolThread:4M=2500.35mb, Malloc-M=596mb, Available-M=24380mb, T=0s CPU=0s W=(2026-06-14 21:38:23)
STATS:: |   after  buildViolationsM=2500.35mb, Malloc-M=596mb, Available-M=24374mb, T=0s CPU=0.04s W=(2026-06-14 21:38:23)
STATS:: after  report_cdc: M=2500.35mb, Malloc-M=592mb, Available-M=24374mb, T=0s CPU=0.1s W=(2026-06-14 21:38:23)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before SQL Index (add_index) :CurrMem: 31 mb, PeakMem: 31 mb M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  SQL Index (add_index) :CurrMem: 31 mb, PeakMem: 31 mb M=2500.35mb, Malloc-M=594mb, Available-M=24233mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=596mb, Available-M=24211mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=596mb, Available-M=24211mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=596mb, Available-M=24211mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=596mb, Available-M=24211mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=596mb, Available-M=24211mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=596mb, Available-M=24211mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before ApplyPendingWaiverM=2500.35mb, Malloc-M=596mb, Available-M=24203mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  ApplyPendingWaiverM=2500.35mb, Malloc-M=596mb, Available-M=24203mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before SQL_DB_Save_MainM=2500.35mb, Malloc-M=594mb, Available-M=24203mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: after  SQL_DB_Save_MainM=2500.35mb, Malloc-M=594mb, Available-M=24200mb, T=0s CPU=0s W=(2026-06-14 21:38:24)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=599mb, Available-M=25321mb, T=0s CPU=0s W=(2026-06-14 21:49:13)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=599mb, Available-M=25321mb, T=0s CPU=0s W=(2026-06-14 21:49:13)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=599mb, Available-M=25321mb, T=0s CPU=0s W=(2026-06-14 21:49:13)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=599mb, Available-M=25321mb, T=0s CPU=0s W=(2026-06-14 21:49:13)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=599mb, Available-M=25321mb, T=0s CPU=0s W=(2026-06-14 21:49:13)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=599mb, Available-M=25321mb, T=0s CPU=0s W=(2026-06-14 21:49:13)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=599mb, Available-M=25326mb, T=0s CPU=0s W=(2026-06-14 21:57:05)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=599mb, Available-M=25326mb, T=0s CPU=0s W=(2026-06-14 21:57:05)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=599mb, Available-M=25326mb, T=0s CPU=0s W=(2026-06-14 21:57:05)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=599mb, Available-M=25326mb, T=0s CPU=0s W=(2026-06-14 21:57:05)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=599mb, Available-M=25326mb, T=0s CPU=0s W=(2026-06-14 21:57:05)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=599mb, Available-M=25326mb, T=0s CPU=0s W=(2026-06-14 21:57:05)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=600mb, Available-M=25318mb, T=0s CPU=0s W=(2026-06-14 21:59:50)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=600mb, Available-M=25318mb, T=0s CPU=0s W=(2026-06-14 21:59:50)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=600mb, Available-M=25318mb, T=0s CPU=0s W=(2026-06-14 21:59:50)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=600mb, Available-M=25318mb, T=0s CPU=0s W=(2026-06-14 21:59:50)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=600mb, Available-M=25318mb, T=0s CPU=0s W=(2026-06-14 21:59:50)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=600mb, Available-M=25318mb, T=0s CPU=0s W=(2026-06-14 21:59:50)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=600mb, Available-M=25311mb, T=0s CPU=0s W=(2026-06-14 22:01:27)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=600mb, Available-M=25311mb, T=0s CPU=0s W=(2026-06-14 22:01:27)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=600mb, Available-M=25311mb, T=0s CPU=0s W=(2026-06-14 22:01:27)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=600mb, Available-M=25311mb, T=0s CPU=0s W=(2026-06-14 22:01:27)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=600mb, Available-M=25311mb, T=0s CPU=0s W=(2026-06-14 22:01:27)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=600mb, Available-M=25311mb, T=0s CPU=0s W=(2026-06-14 22:01:27)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=600mb, Available-M=25300mb, T=0s CPU=0s W=(2026-06-14 22:02:38)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=600mb, Available-M=25300mb, T=0s CPU=0s W=(2026-06-14 22:02:38)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=600mb, Available-M=25300mb, T=0s CPU=0s W=(2026-06-14 22:02:38)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=600mb, Available-M=25300mb, T=0s CPU=0s W=(2026-06-14 22:02:38)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=600mb, Available-M=25300mb, T=0s CPU=0s W=(2026-06-14 22:02:38)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=600mb, Available-M=25300mb, T=0s CPU=0s W=(2026-06-14 22:02:38)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=602mb, Available-M=25322mb, T=0s CPU=0s W=(2026-06-14 22:06:34)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=602mb, Available-M=25322mb, T=0s CPU=0s W=(2026-06-14 22:06:34)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=602mb, Available-M=25322mb, T=0s CPU=0s W=(2026-06-14 22:06:34)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=602mb, Available-M=25322mb, T=0s CPU=0s W=(2026-06-14 22:06:34)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=602mb, Available-M=25322mb, T=0s CPU=0s W=(2026-06-14 22:06:34)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=602mb, Available-M=25322mb, T=0s CPU=0s W=(2026-06-14 22:06:34)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=603mb, Available-M=25283mb, T=0s CPU=0s W=(2026-06-14 22:07:32)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=603mb, Available-M=25283mb, T=0s CPU=0s W=(2026-06-14 22:07:32)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=603mb, Available-M=25283mb, T=0s CPU=0s W=(2026-06-14 22:07:32)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=603mb, Available-M=25283mb, T=0s CPU=0s W=(2026-06-14 22:07:32)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=603mb, Available-M=25283mb, T=0s CPU=0s W=(2026-06-14 22:07:32)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=603mb, Available-M=25283mb, T=0s CPU=0s W=(2026-06-14 22:07:32)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=603mb, Available-M=25272mb, T=0s CPU=0s W=(2026-06-14 22:08:31)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=603mb, Available-M=25272mb, T=0s CPU=0s W=(2026-06-14 22:08:31)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=603mb, Available-M=25272mb, T=0s CPU=0s W=(2026-06-14 22:08:31)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=603mb, Available-M=25272mb, T=0s CPU=0s W=(2026-06-14 22:08:31)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=603mb, Available-M=25272mb, T=0s CPU=0s W=(2026-06-14 22:08:31)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=603mb, Available-M=25272mb, T=0s CPU=0s W=(2026-06-14 22:08:31)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=604mb, Available-M=25245mb, T=0s CPU=0s W=(2026-06-14 22:09:31)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=604mb, Available-M=25245mb, T=0s CPU=0s W=(2026-06-14 22:09:31)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=604mb, Available-M=25245mb, T=0s CPU=0s W=(2026-06-14 22:09:31)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=604mb, Available-M=25245mb, T=0s CPU=0s W=(2026-06-14 22:09:31)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=604mb, Available-M=25245mb, T=0s CPU=0s W=(2026-06-14 22:09:31)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=604mb, Available-M=25245mb, T=0s CPU=0s W=(2026-06-14 22:09:31)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25228mb, T=0s CPU=0s W=(2026-06-14 22:10:50)
STATS:: |   before PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25228mb, T=0s CPU=0s W=(2026-06-14 22:10:50)
STATS:: |   after  PragmaWaiverUsingViol : M=2500.35mb, Malloc-M=607mb, Available-M=25228mb, T=0s CPU=0s W=(2026-06-14 22:10:50)
STATS:: after  PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25228mb, T=0s CPU=0s W=(2026-06-14 22:10:50)
STATS:: before PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25228mb, T=0s CPU=0s W=(2026-06-14 22:10:50)
STATS:: after  PragmaWaiverApply: M=2500.35mb, Malloc-M=607mb, Available-M=25228mb, T=0s CPU=0s W=(2026-06-14 22:10:50)
STATS:: before PragmaWaiverGen: M=2500.35mb, Malloc-M=607mb, Available-M=25194mb, T=0s CPU=0s W=(2026-06-14 22:11:08)
